Date,Close,SMA_50,EMA_20
2014-03-14,31.682662963867188,30.969654579162597,31.700565320880074
2014-03-17,31.976787567138672,30.98926197052002,31.726872201476134
2014-03-18,33.23737716674805,31.038251991271974,31.870729817216315
2014-03-19,33.00206756591797,31.09554821014404,31.978476269473617
2014-03-20,33.89288330078125,31.165989608764647,32.16080074864577
2014-03-21,33.7500114440918,31.244417304992677,32.31215414821206
2014-03-24,34.035728454589844,31.332396469116212,32.4763040821528
2014-03-25,33.901275634765625,31.40917823791504,32.61201565859212
2014-03-26,33.439083099365234,31.49439998626709,32.6907839862848
2014-03-27,33.07771682739258,31.559048042297363,32.727634733056966
2014-03-28,33.867652893066406,31.623145866394044,32.83620789115311
2014-03-31,34.447532653808594,31.696672554016114,32.98966739235839
2014-04-01,34.808902740478516,31.78593475341797,33.16292790170316
2014-04-02,34.75007247924805,31.877523651123045,33.31408452813601
2014-04-03,34.464351654052734,31.967402114868165,33.42363377822331
2014-04-04,33.50630187988281,32.03595077514648,33.43150693076231
2014-04-07,33.44746398925781,32.09081066131592,33.43302665061903
2014-04-08,33.46427536010742,32.1590193939209,33.43600271818935
2014-04-09,34.010536193847656,32.234149322509765,33.49072019206157
2014-04-10,33.07771682739258,32.28411655426025,33.45138653828357
2014-04-11,32.95164489746094,32.328226013183595,33.403792096300464
2014-04-14,32.92644500732422,32.35548225402832,33.35833046877892
2014-04-15,33.40544891357422,32.41500720977783,33.3628179397118
2014-04-16,33.95171356201172,32.48762603759766,33.4189032370737
2014-04-17,33.62395477294922,32.56253147125244,33.43843195477613
2014-04-21,33.56511688232422,32.63025444030762,33.45049718597118
2014-04-22,33.60714340209961,32.69247848510742,33.46541587322151
2014-04-23,33.35503005981445,32.74565662384033,33.45490293861131
2014-04-24,33.497886657714844,32.79551929473877,33.45899662614498
2014-04-25,33.5399055480957,32.84121738433838,33.466702237759336
2014-04-28,34.346683502197266,32.90071552276611,33.550509977229616
2014-04-29,34.04414749145508,32.95399631500244,33.597523073822515
2014-04-30,33.95171356201172,33.00408374786377,33.6312555012691
2014-05-01,33.61555480957031,33.04593528747559,33.62976019729779
2014-05-02,33.35503005981445,33.07854221343994,33.60359542229938
2014-05-05,33.136531829833984,33.102913284301756,33.55911317539791
2014-05-06,32.82558822631836,33.12593997955322,33.48925365643795
2014-05-07,33.12812805175781,33.15753845214844,33.45486074170651
2014-05-08,33.3129997253418,33.19401092529297,33.441350168719396
2014-05-09,33.22898483276367,33.22224838256836,33.42112489862838
2014-05-12,33.590354919433594,33.25014984130859,33.437242043466966
2014-05-13,34.20814895629883,33.29931503295899,33.51066174945095
2014-05-14,34.055824279785156,33.334844741821286,33.56258199043516
2014-05-15,33.514163970947266,33.36458389282227,33.55797075048393
2014-05-16,33.708824157714844,33.39754371643066,33.57233774164878
2014-05-19,33.6411247253418,33.43335147857666,33.578888882952874
2014-05-20,33.58188247680664,33.46931915283203,33.57917398712942
2014-05-21,34.1489143371582,33.51326580047608,33.633434972846445
2014-05-22,33.93732833862305,33.5487788772583,33.6623771981585
2014-05-23,33.95425033569336,33.59101737976074,33.690174639828484
2014-05-27,34.01350021362305,33.63763412475586,33.72096755161844
2014-05-28,33.86115646362305,33.67532150268555,33.73431887657126
2014-05-29,34.14043426513672,33.69338264465332,33.772996532625115
2014-05-30,34.64824295043945,33.72630615234375,33.85635333432172
2014-06-02,34.52128982543945,33.73887428283692,33.919680619190075
2014-06-03,34.098140716552734,33.74583686828613,33.9366768189389
2014-06-04,34.1235237121582,33.7475927734375,33.954471761150266
2014-06-05,34.876739501953125,33.76710205078125,34.04230678408388
2014-06-06,35.10524368286133,33.80042526245117,34.14353886968173
2014-06-09,34.92751693725586,33.83742126464844,34.21820344754593
