Date,Close,SMA_50,EMA_20
2014-03-14,16.427963256835938,16.610922431945802,16.592833589720776
2014-03-17,16.492151260375977,16.59645797729492,16.583244796449844
2014-03-18,16.638057708740234,16.592474746704102,16.588465073810834
2014-03-19,16.633676528930664,16.586567687988282,16.59277092667939
2014-03-20,16.553516387939453,16.58147876739502,16.589032399180347
2014-03-21,16.68407440185547,16.576872100830077,16.59808401848274
2014-03-24,16.881961822509766,16.580543251037597,16.625119999818647
2014-03-25,17.063556671142578,16.590074729919433,16.66687587327807
2014-03-26,16.900428771972656,16.59460693359375,16.68911900648708
2014-03-27,16.827795028686523,16.59105083465576,16.70232624669655
2014-03-28,16.809003829956055,16.580290565490724,16.71248601653079
2014-03-31,16.805253982543945,16.571391105651855,16.721321060912995
2014-04-01,16.9589786529541,16.574019203186037,16.743955117297862
2014-04-02,16.98715591430664,16.571982154846193,16.767117097965365
2014-04-03,16.869436264038086,16.566071968078614,16.77686178044848
2014-04-04,16.651203155517578,16.552890090942384,16.764894292359823
2014-04-07,16.389766693115234,16.54077266693115,16.729167854336527
2014-04-08,16.388826370239258,16.52587879180908,16.696754379660597
2014-04-09,16.6042423248291,16.542682132720948,16.687943707771883
2014-04-10,16.39008331298828,16.558781452178955,16.659576051125825
2014-04-11,16.268911361694336,16.573061122894288,16.62236989022759
2014-04-14,16.333723068237305,16.588126697540282,16.594879716704703
2014-04-15,16.217248916625977,16.600283756256104,16.558914878601968
2014-04-16,16.2501277923584,16.608579330444336,16.52950658467401
2014-04-17,16.435791015625,16.61822265625,16.52058129238363
2014-04-21,16.630859375,16.629907722473146,16.531083966918523
2014-04-22,16.647438049316406,16.637434463500977,16.54216530809927
2014-04-23,16.429845809936523,16.634779472351074,16.531468213036153
2014-04-24,17.776798248291016,16.6546989440918,16.650071073536616
2014-04-25,17.907358169555664,16.67725456237793,16.769812701728906
2014-04-28,18.600866317749023,16.70835136413574,16.94419876039749
2014-04-29,18.545764923095703,16.7386217880249,17.096728871130654
2014-04-30,18.475624084472656,16.766236991882323,17.228052224782274
2014-05-01,18.51915168762207,16.800120544433593,17.351014078386065
2014-05-02,18.553592681884766,16.838587951660156,17.46554537395737
2014-05-05,18.81596565246582,16.885997352600096,17.59415682905341
2014-05-06,18.610889434814453,16.927864837646485,17.690988505792557
2014-05-07,18.545764923095703,16.971867752075195,17.77239578363095
2014-05-08,18.5127010345459,17.0181587600708,17.842901045622853
2014-05-09,18.435562133789062,17.056444664001464,17.89934495878154
2014-05-12,18.665090560913086,17.10021656036377,17.972273111365496
2014-05-13,18.694372177124023,17.14362216949463,18.041044450961543
2014-05-14,18.697839736938477,17.184918098449707,18.103596382959346
2014-05-15,18.53883934020996,17.222332611083985,18.14504809317369
2014-05-16,18.81243896484375,17.266227378845215,18.20860912857084
2014-05-19,19.035350799560547,17.314774475097657,18.28734643056986
2014-05-20,19.039127349853516,17.36309658050537,18.35894461335878
2014-05-21,19.089506149291992,17.409188690185548,18.428521902495277
2014-05-22,19.119720458984375,17.45555950164795,18.49435033644662
2014-05-23,19.335712432861328,17.509982299804687,18.574480059914684
2014-05-27,19.697786331176758,17.575378761291503,18.681461609558692
2014-05-28,19.646787643432617,17.638471488952636,18.77339742230859
2014-05-29,20.004758834838867,17.70580551147461,18.890669937787667
2014-05-30,19.929828643798828,17.771728553771972,18.989637433598254
2014-06-02,19.792882919311523,17.836515884399414,19.066137003666185
2014-06-03,20.07277488708496,17.904289894104004,19.162007278277496
2014-06-04,20.301984786987305,17.972690353393556,19.270576564821287
2014-06-05,20.381633758544922,18.0390518951416,19.37639153565211
2014-06-06,20.325597763061523,18.107555274963378,19.46679212873872
2014-06-09,20.65082550048828,18.184015884399415,19.579557211762488
2014-06-10,20.772045135498047,18.263276710510254,19.693127490213495
2014-06-11,20.68609619140625,18.3408935546875,19.78769593794614
2014-06-12,20.340078353881836,18.408515548706056,19.84030378708287
2014-06-13,20.117481231689453,18.471122055053712,19.866701638950165
2014-06-16,20.32024383544922,18.540138206481934,19.909896133854836
2014-06-17,20.293800354003906,18.61299015045166,19.9464584405357
2014-06-18,20.31583595275879,18.69151153564453,19.981637251223614
2014-06-19,20.24530792236328,18.76864116668701,20.006748743713104
2014-06-20,20.03594398498535,18.837275199890136,20.00952924288189
2014-06-23,20.018308639526367,18.909839706420897,20.01036537589565
2014-06-24,19.897085189819336,18.982403182983397,19.99957678674552
2014-06-25,19.914724349975586,19.054023208618165,19.99149560229124
2014-06-26,20.033733367919922,19.130352897644045,19.99551824663683
2014-06-27,20.27175521850586,19.21078544616699,20.021826529671976
2014-06-30,20.481128692626953,19.291692199707033,20.065569592810547
2014-07-01,20.611160278320312,19.371298217773436,20.117530610478145
2014-07-02,20.60234260559082,19.450396308898927,20.163703181441257
2014-07-03,20.723560333251953,19.536270599365235,20.217022910185133
2014-07-07,21.151126861572266,19.60375717163086,20.30598519126962
2014-07-08,21.014476776123047,19.665899543762208,20.373460580303277
2014-07-09,21.023300170898438,19.714348220825194,20.435350065121867
2014-07-10,20.946157455444336,19.76235607147217,20.483998388009724
2014-07-11,20.985830307006836,19.812560195922853,20.531791904104686
2014-07-14,21.256906509399414,19.8673152923584,20.60085043794228
2014-07-15,21.007875442504883,19.9164009475708,20.639614724091103
2014-07-16,20.88885498046875,19.95785873413086,20.663351891365163
2014-07-17,20.516386032104492,19.99596866607666,20.64935514286415
2014-07-18,20.81171989440918,20.04128776550293,20.6648184525351
2014-07-21,20.7037296295166,20.085108337402342,20.66852427891429
2014-07-22,20.875633239746094,20.133909759521483,20.688248941850652
2014-07-23,21.420007705688477,20.18900810241699,20.75794025269235
2014-07-24,21.384742736816406,20.24281551361084,20.817635727370835
2014-07-25,21.525793075561523,20.2993745803833,20.885079284341376
2014-07-28,21.823318481445312,20.365064163208007,20.974435398351275
2014-07-29,21.68227195739746,20.422460823059083,21.041848403974722
