Date,Close,SMA_50,EMA_20
2014-03-14,15.39799976348877,13.066986637115479,15.380270736574596
2014-03-17,15.59866714477539,13.178826637268067,15.401070394498483
2014-03-18,16.002666473388672,13.29946662902832,15.458365259154691
2014-03-19,15.72266674041748,13.417919960021973,15.483536828798766
2014-03-20,15.660667419433594,13.531986656188964,15.500406408859225
2014-03-21,15.259332656860352,13.635466651916504,15.477447003906953
2014-03-24,14.678000450134277,13.732320003509521,15.401309236880984
2014-03-25,14.696000099182129,13.831946659088135,15.33413693805252
2014-03-26,14.197333335876465,13.930106658935546,15.225869928321467
2014-03-27,13.821332931518555,13.991506652832031,15.092104500054523
2014-03-28,14.157999992370605,14.055826644897461,15.003142165989388
2014-03-31,13.896666526794434,14.105799980163575,14.897763533685106
2014-04-01,14.464667320251465,14.168413333892822,14.856516275262855
2014-04-02,15.352666854858398,14.239893321990968,14.903768711414811
2014-04-03,15.026666641235352,14.302346649169921,14.915473276159624
2014-04-04,14.148667335510254,14.343319988250732,14.842444138954923
2014-04-07,13.834667205810547,14.387213325500488,14.746465383417362
2014-04-08,14.36400032043457,14.448333339691162,14.710040139323763
2014-04-09,14.461999893188477,14.499733333587647,14.68641725873945
2014-04-10,13.612667083740234,14.538346672058106,14.584155337310953
2014-04-11,13.585332870483398,14.566266670227051,14.48902938808928
2014-04-14,13.206000328063965,14.588506679534913,14.366836144277347
2014-04-15,12.927332878112793,14.610906677246094,14.229740595118818
2014-04-16,13.27400016784668,14.638080024719239,14.138717697283376
2014-04-17,13.208000183105469,14.66968002319336,14.050077934028335
2014-04-21,13.625332832336426,14.704346675872802,14.009626019581487
2014-04-22,14.576000213623047,14.747160015106202,14.063566419014018
2014-04-23,13.866000175476074,14.762400016784667,14.04475058629612
2014-04-24,13.857333183288574,14.777386684417724,14.02690130981921
2014-04-25,13.323332786560059,14.783426685333252,13.95989478379453
2014-04-28,13.234000205993652,14.781933345794677,13.890761966861113
2014-04-29,13.79466724395752,14.793520030975342,13.881610088489342
2014-04-30,13.859333038330078,14.799106693267822,13.87948846466465
2014-05-01,13.84866714477539,14.81789337158203,13.876553100865673
2014-05-02,14.060667037963867,14.819146709442139,13.894087761541691
2014-05-05,14.440667152404785,14.82849338531494,13.94614294162389
2014-05-06,13.8186674118042,14.814666728973389,13.934002414974396
2014-05-07,13.423333168029785,14.752466735839844,13.885367248598717
2014-05-08,11.906000137329102,14.65325340270996,13.696856095144469
2014-05-09,12.150667190551758,14.559546737670898,13.549600008992781
2014-05-12,12.311332702636719,14.479360046386718,13.431669789339823
2014-05-13,12.677332878112793,14.398826694488525,13.359828178746772
2014-05-14,12.708000183105469,14.313200054168702,13.297749322019028
2014-05-15,12.572667121887207,14.227773399353028,13.228693874387426
2014-05-16,12.77066707611084,14.14593339920044,13.18507227455156
2014-05-19,13.072667121887207,14.07910675048828,13.17436702191686
2014-05-20,13.020000457763672,14.021053428649902,13.15966544437846
2014-05-21,13.296667098999023,13.974440116882324,13.17271322100899
2014-05-22,13.658666610717773,13.925626792907714,13.21899449621935
2014-05-23,13.819999694824219,13.884973449707031,13.276233086562671
2014-05-27,14.104000091552734,13.85909345626831,13.35506803941887
2014-05-28,14.015999794006348,13.82744010925293,13.418013920808153
2014-05-29,14.015999794006348,13.787706775665283,13.474964956350838
2014-05-30,13.851332664489746,13.750280094146728,13.510809499983115
2014-06-02,13.646666526794434,13.710000076293944,13.523748264441336
2014-06-03,13.662667274475098,13.67806676864624,13.536978646349313
2014-06-04,13.599332809448242,13.65649341583252,13.54291713807302
2014-06-05,13.793333053588867,13.638440074920654,13.566766272884053
2014-06-06,13.878000259399414,13.632053413391112,13.596407604933134
2014-06-09,13.687333106994629,13.629373416900634,13.605067176558038
2014-06-10,13.486666679382324,13.61594675064087,13.593790938731779
2014-06-11,13.631333351135254,13.610640087127685,13.597366406579729
2014-06-12,13.567999839782715,13.592706737518311,13.594569590694299
2014-06-13,13.761333465576172,13.560880069732667,13.610451864492571
2014-06-16,14.973999977111816,13.559826736450196,13.740313589503929
2014-06-17,15.444666862487793,13.585746726989747,13.902632948835725
2014-06-18,15.141332626342773,13.611880035400391,14.02060434669354
2014-06-19,15.185999870300293,13.628320026397706,14.13159439656085
2014-06-20,15.305999755859375,13.645200023651123,14.243442526017851
2014-06-23,15.814666748046875,13.689240016937255,14.393082928115854
2014-06-24,15.5,13.727533359527587,14.49850360162863
2014-06-25,15.792667388916016,13.779266700744628,14.621757295656
2014-06-26,15.706666946411133,13.834853382110596,14.725082024299345
2014-06-27,15.937333106994629,13.888120040893554,14.840534508365563
2014-06-30,16.003999710083008,13.944040031433106,14.95134071805294
2014-07-01,15.981332778930664,13.99116003036499,15.049435200041295
2014-07-02,15.295332908630371,14.005546684265136,15.07285402943073
2014-07-03,15.283332824707031,14.033893337249756,15.092899628980852
2014-07-07,14.843999862670898,14.053626670837403,15.069194889332284
2014-07-08,14.604666709899902,14.0792533493042,15.024954110338724
