Date,Close,SMA_50,EMA_20
2014-03-14,29.209697723388672,29.15400966644287,29.849303850371548
2014-03-17,29.690385818481445,29.193351135253906,29.834168799715346
2014-03-18,30.16758155822754,29.246281242370607,29.865922395764127
2014-03-19,29.86846351623535,29.287092208862305,29.866164407237576
2014-03-20,29.816410064697266,29.31613254547119,29.861425898424212
2014-03-21,29.464736938476562,29.336958923339843,29.823645997476817
2014-03-24,28.839345932006836,29.350751762390136,29.729903134098723
2014-03-25,28.859024047851562,29.36496807098389,29.646962268741852
2014-03-26,28.19278907775879,29.36944610595703,29.508469583886324
2014-03-27,27.75220489501953,29.351952209472657,29.341206280184725
2014-03-28,27.89840316772461,29.337770843505858,29.20379645995043
2014-03-31,27.757930755615234,29.316994285583498,29.066094964299456
2014-04-01,28.265514373779297,29.3092036819458,28.98984919377373
2014-04-02,28.27074432373047,29.29495746612549,28.92136301567437
2014-04-03,28.439035415649414,29.28341953277588,28.875427053767233
2014-04-04,27.132780075073242,29.248207244873047,28.709460674843996
2014-04-07,26.902877807617188,29.22646369934082,28.537405163679537
2014-04-08,27.742862701416016,29.232777366638185,28.461734452987773
2014-04-09,28.21709442138672,29.237726593017577,28.438435402359104
2014-04-10,27.204437255859375,29.23043746948242,28.320911769359128
2014-04-11,26.76006317138672,29.2000793838501,28.172259521933185
2014-04-14,27.130292892456055,29.154421615600587,28.073024604840125
2014-04-15,27.30445671081543,29.135927734375,27.99982766255206
2014-04-16,28.060842514038086,29.130205459594727,28.005638600788828
2014-04-17,27.037734985351562,29.10151050567627,27.913457304080517
2014-04-21,26.840179443359375,29.060515937805175,27.811240364964217
2014-04-22,27.145219802856445,29.016915092468263,27.747809835239668
2014-04-23,26.74761962890625,28.96760871887207,27.652553625112677
2014-04-24,26.594852447509766,28.906654472351075,27.551820179626688
2014-04-25,26.030550003051758,28.836152610778807,27.40693730566717
2014-04-28,26.024578094482422,28.758951148986817,27.2752840474591
2014-04-29,26.688901901245117,28.693591651916503,27.219438128772055
2014-04-30,26.616744995117188,28.62276420593262,27.162038782709686
2014-05-01,26.79837989807129,28.5598233795166,27.127404603220317
2014-05-02,26.566486358642578,28.49136299133301,27.073983818022434
2014-05-05,26.639141082763672,28.424515151977538,27.032570224188266
2014-05-06,26.004175186157227,28.340624351501464,26.93462783961388
2014-05-07,25.776762008666992,28.248454360961915,26.824354903333226
2014-05-08,25.884746551513672,28.15835941314697,26.734868393636127
2014-05-09,26.20570945739746,28.075161933898926,26.68447230447054
2014-05-12,26.79340171813965,28.00549156188965,26.69484653434379
2014-05-13,26.948163986206055,27.94537208557129,26.718972005949716
2014-05-14,26.593360900878906,27.872069549560546,26.707009043562017
2014-05-15,26.330116271972656,27.791833381652832,26.67111449388684
2014-05-16,26.2893123626709,27.71010871887207,26.634752386151987
2014-05-19,26.81330680847168,27.641264839172365,26.651757569230057
2014-05-20,26.89093589782715,27.57557746887207,26.674536457667877
2014-05-21,27.35422134399414,27.524924049377443,26.739268351603712
2014-05-22,27.640350341796875,27.476351928710937,26.825085684003064
2014-05-23,28.055866241455078,27.445175857543944,26.942302879950873
